DATASET,COSMIC_ID,DRUG_ID,MIN_CONC,MAX_CONC,RMSE_PUBLISHED,Z_SCORE_PUBLISHED,IC50_PUBLISHED,AUC_PUBLISHED,ARXSPAN_ID,DRUG_NAME,BROAD_ID,upper_limit,ec50,slope,lower_limit,auc,log2.ic50,mse,R2
GDSC1,949153,9,0.003906,1,0.1672,0.04065,1.008472692,0.868832,ACH-002241,MG-132,BRD-K60230970,0.912149945,0.626924046,-7.577993604,0.423258652,0.870649735,-0.353610269,0.012366951,0.639734439
GDSC1,949154,9,0.003906,1,0.054517,0.981311,3.873447743,0.953347,ACH-002180,MG-132,BRD-K60230970,1.00013567,1.294613438,-4.215334505,0.08734966,0.988716551,,7.43E-08,0.999985568
GDSC1,949155,9,0.003906,1,0.109834,-0.913165,0.2576668,0.722282,ACH-002109,MG-132,BRD-K60230970,0.946272395,0.353225802,-2.236316661,0.022074779,0.765895802,-1.54554543,0.001134825,0.987582434
GDSC1,949156,9,0.003906,1,0.15972,-0.067465,0.863958106,0.842772,ACH-002105,MG-132,BRD-K60230970,0.966103203,0.549536109,-11.89421856,0.247848596,0.888548603,-0.78919371,0.002216313,0.958205827
GDSC1,949157,9,0.003906,1,0.085009,-2.834244,0.016500279,0.312518,ACH-002107,MG-132,BRD-K60230970,0.870660257,0.024604033,-2.194058695,0.14626041,0.387697472,-5.314213226,0.001772224,0.978718151
GDSC1,949158,9,0.003906,1,0.246728,-0.114547,0.807681889,0.842213,ACH-002103,MG-132,BRD-K60230970,0.843607955,0.55872658,-9.324010517,0.511707738,0.80873918,,0.031918525,0.253182404
GDSC1,949161,9,0.003906,1,0.121726,1.643708,9.991832407,0.971059,ACH-002118,MG-132,BRD-K60230970,,,,,,,,
GDSC1,949162,9,0.003906,1,0.116086,2.775095,50.416878,0.969978,ACH-002112,MG-132,BRD-K60230970,,,,,,,,
GDSC1,949163,9,0.003906,1,0.243034,0.414418,1.721419085,0.917389,ACH-002110,MG-132,BRD-K60230970,92.75568916,1.94E-45,-0.053581175,0.419539482,0.849740902,,0.039307912,0.045595287
GDSC1,949164,9,0.003906,1,0.167872,0.161396,1.198626119,0.878647,ACH-002115,MG-132,BRD-K60230970,0.851579889,0.496028014,-9.531465526,0.726396433,0.83574894,,0.003916595,0.309763105
GDSC1,949165,9,0.003906,1,0.078796,0.266081,1.392273469,0.899316,ACH-002114,MG-132,BRD-K60230970,0.980187988,0.514373078,-11.38728167,0.586801998,0.933022077,,0.000505098,0.970052384
GDSC1,949166,9,0.003906,1,0.132507,1.529379,8.484220275,0.967818,ACH-002113,MG-132,BRD-K60230970,0.931332746,2.73E+39,-0.211460396,-11029.10089,0.931302995,,0.005706997,-4.85E-05
GDSC1,949167,9,0.003906,1,0.069211,1.443058,7.498612474,0.984176,ACH-002116,MG-132,BRD-K60230970,,,,,,,,
GDSC1,949168,9,0.003906,1,0.195133,0.22425,1.311399647,0.911231,ACH-002117,MG-132,BRD-K60230970,4.975798029,7.36E+213,-0.011274774,-1085.877048,0.889007721,,0.034714341,0.166049114
GDSC1,949170,9,0.003906,1,0.109162,-0.685471,0.356882387,0.745319,ACH-001355,MG-132,BRD-K60230970,0.992618658,0.415748357,-1.759986277,0.017999213,0.819071181,-1.248365176,7.48E-05,0.999033231
GDSC1,949171,9,0.003906,1,0.217179,0.372907,1.622167146,0.907136,ACH-002278,MG-132,BRD-K60230970,0.93884831,2.425051786,-4.736470505,-32.12108223,0.920035125,-0.034341007,0.028693117,0.485631476
GDSC1,949172,9,0.003906,1,0.152467,-0.255095,0.660568137,0.814369,ACH-002279,MG-132,BRD-K60230970,0.959216071,0.492043326,-13.7228219,0.262086788,0.870057682,-0.953989598,0.000390059,0.993096215
GDSC1,949173,9,0.003906,1,0.148209,1.020067,4.094272312,0.936951,ACH-002284,MG-132,BRD-K60230970,0.993142714,1.364908845,-3.823460846,-0.361769495,0.976160512,,0.014030704,0.44631177
GDSC1,949174,9,0.003906,1,0.126079,1.403537,7.086410954,0.972913,ACH-002285,MG-132,BRD-K60230970,,,,,,,,
GDSC1,949175,9,0.003906,1,0.222923,-0.336139,0.588254266,0.797037,ACH-002282,MG-132,BRD-K60230970,0.918103306,0.266901395,-8.499673812,0.484057811,0.814712394,-1.351115074,0.042859092,0.423446603
GDSC1,949176,9,0.003906,1,0.189396,0.339243,1.545896499,0.914237,ACH-002283,MG-132,BRD-K60230970,0.999653464,0.543440597,-7.556710855,0.526991724,0.947560265,,0.041078289,0.421036967
GDSC1,949177,9,0.003906,1,0.269905,-0.290434,0.628002583,0.845258,ACH-002280,MG-132,BRD-K60230970,0.982264208,0.234543018,-8.836895862,0.514021126,0.859814194,,0.058030822,0.406213126
GDSC1,949178,9,0.003906,1,0.052379,1.513457,8.293167641,0.986332,ACH-002281,MG-132,BRD-K60230970,,,,,,,,
GDSC1,949179,9,0.003906,1,0.167427,-0.452545,0.498014045,0.793782,ACH-000804,MG-132,BRD-K60230970,0.961918406,0.457415607,-12.66954223,0.220014991,0.857270318,-1.071382217,0.000487045,0.993556552
GDSC1,971773,9,0.003906,1,0.04987,0.418449,1.731373458,0.950921,ACH-002194,MG-132,BRD-K60230970,1.000340469,0.220800756,-7.642054024,0.833839336,0.9547958,,1.60E-05,0.996930935
GDSC1,971777,9,0.003906,1,0.131019,-1.357569,0.136442636,0.614945,ACH-002165,MG-132,BRD-K60230970,0.898940363,0.232465136,-2.373712857,0.017182763,0.664875152,-2.220893276,0.002376915,0.978523353
GDSC1,1240128,9,0.003906,1,0.165972,-0.840707,0.285809435,0.738818,ACH-000906,MG-132,BRD-K60230970,0.949651067,0.334240014,-3.506849482,0.051354366,0.771140977,-1.580122721,0.00878904,0.924170058
GDSC1,1240173,9,0.003906,1,0.090983,0.437379,1.77890321,0.919999,ACH-000935,MG-132,BRD-K60230970,1.000030944,0.733047271,-5.427489182,0.502791313,0.96935653,,3.74E-07,0.999978109
GDSC1,1240181,9,0.003906,1,0.070764,0.266994,1.394092966,0.915304,ACH-002277,MG-132,BRD-K60230970,1.000175991,0.564557374,-3.98131932,0.578590315,0.954755726,,0.002408653,0.892604644
GDSC1,1240182,9,0.003906,1,0.055632,0.341461,1.550809418,0.900348,ACH-000559,MG-132,BRD-K60230970,0.984246563,0.45723081,-4.542707601,0.639077763,0.935148215,,0.000189586,0.986043365
GDSC1,1240183,9,0.003906,1,0.132268,-0.590931,0.408566331,0.760907,ACH-000894,MG-132,BRD-K60230970,0.991026185,0.423518611,-2.323851817,0.048462794,0.83567454,-1.187439001,2.44E-05,0.999703513
GDSC1,1240189,9,0.003906,1,0.041782,1.656494,10.17626451,0.983675,ACH-000639,MG-132,BRD-K60230970,,,,,,,,
GDSC1,1240193,9,0.003906,1,0.176543,-0.647813,0.376636028,0.794984,ACH-001365,MG-132,BRD-K60230970,0.992835739,0.416477159,-8.853343148,0.028365566,0.840478318,-1.256521542,8.29E-05,0.999391588
GDSC1,1240221,9,0.003906,1,0.137275,0.190433,1.249465675,0.910507,ACH-000424,MG-132,BRD-K60230970,0.9993029,1.104450942,-9.913953248,-1.148809903,0.986903126,-0.030509281,3.25E-06,0.999903453
GDSC1,1290455,9,0.003906,1,0.192721,-0.622994,0.39024872,0.786174,ACH-000336,MG-132,BRD-K60230970,1.000042287,0.390785719,-7.407547721,0.058241001,0.840414398,-1.331399945,3.93E-09,0.99999997
GDSC1,1290769,9,0.003906,1,0.051111,0.666215,2.46790102,0.91876,ACH-000249,MG-132,BRD-K60230970,0.996709685,0.91454291,-2.143135888,0.430540236,0.958909493,,7.50E-05,0.992303592
GDSC1,1295740,9,0.003906,1,0.140399,-0.390575,0.544181744,0.839038,ACH-000105,MG-132,BRD-K60230970,0.972057589,0.537145882,-11.07912715,0.007057602,0.863887458,-0.902241449,0.000227437,0.997574417
GDSC1,1295741,9,0.003906,1,0.150024,-1.318681,0.144248467,0.641809,ACH-000838,MG-132,BRD-K60230970,0.999281679,0.152897765,-5.409150806,0.019518807,0.667464026,-2.699093772,1.12E-05,0.999941586
GDSC1,1297439,9,0.003906,1,0.07056,1.079164,4.455467528,0.952687,ACH-000743,MG-132,BRD-K60230970,0.965319949,1.147126052,-12.0553399,-0.100028637,0.962532364,,0.000793134,0.784394536
GDSC1,1297446,9,0.003906,1,0.125206,-1.021662,0.220622099,0.70778,ACH-000981,MG-132,BRD-K60230970,0.973396003,0.273218033,-4.061969625,-0.01660456,0.741891916,-1.902898015,0.000233596,0.998453111
GDSC1,1297447,9,0.003906,1,0.149332,-0.749885,0.325465114,0.766532,ACH-000821,MG-132,BRD-K60230970,1.002004092,0.341385129,-4.304373206,0.034575131,0.813092522,-1.525169735,1.50E-05,0.999885107
GDSC1,1297449,9,0.003906,1,0.173403,-1.209718,0.168581494,0.668646,ACH-001498,MG-132,BRD-K60230970,0.986300456,0.174826217,-8.53229844,0.046253378,0.690654874,-2.504290246,0.000227655,0.998786576
GDSC1,1298352,9,0.003906,1,0.077117,0.386523,1.654075099,0.91785,ACH-001363,MG-132,BRD-K60230970,0.985628334,0.569469653,-9.579784111,0.598382489,0.946274866,,0.000260666,0.982447418
GDSC1,1299075,9,0.003906,1,0.107965,-0.509754,0.458878872,0.792429,ACH-000115,MG-132,BRD-K60230970,0.985498282,0.376963892,-2.96689259,0.244137504,0.852638442,-1.09603231,0.000459827,0.992747613
GDSC1,1303896,9,0.003906,1,0.243528,0.200377,1.267367608,0.899715,ACH-000162,MG-132,BRD-K60230970,0.962411241,38909.96518,-0.667065163,-370.3209167,0.877556557,,0.053388423,0.165783058
GDSC1,1303897,9,0.003906,1,0.149006,-0.280516,0.636976829,0.842638,ACH-000073,MG-132,BRD-K60230970,0.988953184,0.70399694,-3.793676209,-0.17169144,0.902561004,-0.627113162,8.66E-05,0.998958778
GDSC1,1303900,9,0.003906,1,0.222418,0.929883,3.598693993,0.950371,ACH-000349,MG-132,BRD-K60230970,,,,,,,,
GDSC1,1303901,9,0.003906,1,0.123948,-0.225192,0.689439728,0.84437,ACH-000515,MG-132,BRD-K60230970,1.00110793,0.669616532,-2.936446502,0.005221801,0.912164387,-0.572347392,4.95E-06,0.999916141
GDSC1,1322218,9,0.003906,1,0.163475,-0.453683,0.497203938,0.815652,ACH-002245,MG-132,BRD-K60230970,0.98609943,0.499374804,-12.63342184,0.029885453,0.866354811,-0.997986674,0.000241714,0.997631914
GDSC1,1322224,9,0.003906,1,0.133271,0.038434,1.005280895,0.907864,ACH-002141,MG-132,BRD-K60230970,1.000078784,1.125098906,-5.465036352,-0.870339268,0.97397726,-0.096045332,2.41E-08,0.999999408
GDSC1,1323913,9,0.003906,1,0.073418,-0.762072,0.319839811,0.773428,ACH-000294,MG-132,BRD-K60230970,0.960705775,0.295334899,-5.498613484,0.276213024,0.810126185,-1.570120576,0.000521276,0.992993532
GDSC1,1327766,9,0.003906,1,0.145702,-1.289871,0.150317884,0.649513,ACH-000653,MG-132,BRD-K60230970,0.98772586,0.146092697,-8.813871514,0.080018873,0.672860002,-2.750569252,0.00026402,0.998476433
GDSC1,1327768,9,0.003906,1,0.150692,-1.161028,0.180742846,0.679764,ACH-000151,MG-132,BRD-K60230970,0.988930336,0.200954699,-5.2682795,0.035044905,0.712885896,-2.301286221,6.96E-05,0.999589313
GDSC1,1327771,9,0.003906,1,0.169174,0.297966,1.457252772,0.898835,ACH-000326,MG-132,BRD-K60230970,0.9097865,1.080927669,-5.441198632,0.147153599,0.89705563,,0.011607873,0.434514227
GDSC1,1327774,9,0.003906,1,0.124692,-0.665428,0.367263024,0.801119,ACH-002255,MG-132,BRD-K60230970,0.991056383,0.417251229,-4.953273775,-0.00151172,0.834128403,-1.267153907,7.18E-05,0.999422416
GDSC1,1330931,9,0.003906,1,0.102241,-1.100154,0.197188728,0.693793,ACH-000983,MG-132,BRD-K60230970,1.005174429,0.20591601,-2.976795419,0.100735398,0.745159972,-2.165844102,9.32E-05,0.999287608
GDSC1,1330935,9,0.003906,1,0.099204,-0.886126,0.26782915,0.737628,ACH-000702,MG-132,BRD-K60230970,0.938855618,0.343290497,-3.247408155,0.076310505,0.771081565,-1.526849691,0.000813323,0.991462534
GDSC1,1330942,9,0.003906,1,0.171546,0.11254,1.117710057,0.879617,ACH-000439,MG-132,BRD-K60230970,1.000437457,1.073099316,-4.358574013,-0.789412729,0.959346039,-0.211503037,9.22E-07,0.999983518
GDSC1,1330947,9,0.003906,1,0.199899,-0.539085,0.440022243,0.782398,ACH-000362,MG-132,BRD-K60230970,0.894959613,0.363488031,-4.6660047,0.373915898,0.799689442,-1.106972883,0.026596591,0.584834108
GDSC1,1330950,9,0.003906,1,0.161675,-0.922525,0.254239384,0.724784,ACH-000745,MG-132,BRD-K60230970,1.004173519,0.258840433,-4.861786178,0.056051871,0.770873761,-1.912115644,0.000127518,0.999129783
GDSC1,1330960,9,0.003906,1,0.189076,-0.812689,0.297498231,0.730848,ACH-002276,MG-132,BRD-K60230970,0.993889698,0.303537308,-5.968165442,0.014367683,0.783261788,-1.715977626,0.000136904,0.999100168
